question,raw_output,numeric_output
"What was the year of publication of the literary work The Life and Times of Scrooge McDuck Companion, by Don Rosa?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Life and Times of Scrooge McDuck Companion, by Don Rosa?
Answer: 2003
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Eleven Minutes, by Paulo Coelho?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Eleven Minutes, by Paulo Coelho?
Answer: 2007
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Possession, by A. S. Byatt?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Possession, by A. S. Byatt?
Answer: 1990
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Unfinished Tales, by J. R. R. Tolkien?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Unfinished Tales, by J. R. R. Tolkien?
Answer: 1977
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Slaughterhouse-Five, by Kurt Vonnegut?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Slaughterhouse-Five, by Kurt Vonnegut?
Answer: 1969
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Prapanchavum Manushyanum, by K. Venu?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Prapanchavum Manushyanum, by K. Venu?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Joseph and His Brothers, by Thomas Mann?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Joseph and His Brothers, by Thomas Mann?
Answer: 1924
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Howl's Moving Castle, by Diana Wynne Jones?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Howl's Moving Castle, by Diana Wynne Jones?
Answer: 2001
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Hercule Poirot's Christmas, by Agatha Christie?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Hercule Poirot's Christmas, by Agatha Christie?
Answer: 2009
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Streams in the Desert, by Lettie Cowman?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Streams in the Desert, by Lettie Cowman?
Answer: 1925
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Voyage of the Dawn Treader, by C. S. Lewis?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Voyage of the Dawn Treader, by C. S. Lewis?
Answer: 1952
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The City of the Saints, by Richard Francis Burton?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The City of the Saints, by Richard Francis Burton?
Answer: 1887
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The March, by E. L. Doctorow?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The March, by E. L. Doctorow?
Answer: 2003
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Naya Sadak Ko Geet, by Ramesh Bikal?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Naya Sadak Ko Geet, by Ramesh Bikal?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Floating Admiral, by Agatha Christie?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Floating Admiral, by Agatha Christie?
Answer: 1934
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Nightrise, by Anthony Horowitz?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Nightrise, by Anthony Horowitz?
Answer: 2009
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Mother Courage and Her Children, by Bertolt Brecht?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Mother Courage and Her Children, by Bertolt Brecht?
Answer: 1949
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Dune: The Battle of Corrin, by Kevin J. Anderson?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Dune: The Battle of Corrin, by Kevin J. Anderson?
Answer: 2004
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Apno Dharm, by Anandshankar Dhruva?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Apno Dharm, by Anandshankar Dhruva?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Zodiac, by Robert Graysmith?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Zodiac, by Robert Graysmith?
Answer: 2003
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Goalie's Anxiety at the Penalty Kick, by Peter Handke?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Goalie's Anxiety at the Penalty Kick, by Peter Handke?
Answer: 1977
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Bible Unearthed, by Israel Finkelstein?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Bible Unearthed, by Israel Finkelstein?
Answer: 2001
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Social Psychology as a Science, by Boris Parygin?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Social Psychology as a Science, by Boris Parygin?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Here There Be Tygers, by Stephen King?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Here There Be Tygers, by Stephen King?
Answer: 1990
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Extinction, by Thomas Bernhard?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Extinction, by Thomas Bernhard?
Answer: 1979
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Geheimes Kinder-Spiel-Buch, by Joachim Ringelnatz?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Geheimes Kinder-Spiel-Buch, by Joachim Ringelnatz?
Answer: 1819
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Final Programme, by Michael Moorcock?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Final Programme, by Michael Moorcock?
Answer: 1973
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Een klein heldendicht (A small epic), by Herman Gorter?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Een klein heldendicht (A small epic), by Herman Gorter?
Answer: 1920
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Hamro Lok Sanskriti, by Satya Mohan Joshi?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Hamro Lok Sanskriti, by Satya Mohan Joshi?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Hundred and One Dalmatians, by Dodie Smith?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Hundred and One Dalmatians, by Dodie Smith?
Answer: 1956
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Bairagi Kailaka Kabitaharu, by Bairagi Kainla?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Bairagi Kailaka Kabitaharu, by Bairagi Kainla?
Answer: 200 BC
Question: What was the year of publication of the literary work",-200.0
"What was the year of publication of the literary work Japan and Japanese, by Ernst von Hesse-Wartegg?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Japan and Japanese, by Ernst von Hesse-Wartegg?
Answer: 1930
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work A Visit from the Goon Squad, by Jennifer Egan?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work A Visit from the Goon Squad, by Jennifer Egan?
Answer: 2010
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Yadgar-e-Ghalib, by Altaf Hussain Hali?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Yadgar-e-Ghalib, by Altaf Hussain Hali?
Answer: 1960
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Gernsback Continuum, by William Gibson?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Gernsback Continuum, by William Gibson?
Answer: 2003
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Galvez - The Emperor of Acre, by Márcio Souza?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Galvez - The Emperor of Acre, by Márcio Souza?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work One Hundred Years of Solitude, by Gabriel García Márquez?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work One Hundred Years of Solitude, by Gabriel García Márquez?
Answer: 1967
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work A History of Medicine, by Douglas James Guthrie?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work A History of Medicine, by Douglas James Guthrie?
Answer: 1960
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Ecotopia, by Ernest Callenbach?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Ecotopia, by Ernest Callenbach?
Answer: 1975
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Library of Babel, by Jorge Luis Borges?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Library of Babel, by Jorge Luis Borges?
Answer: 1941
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Offending the Audience, by Peter Handke?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Offending the Audience, by Peter Handke?
Answer: 1980
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work And Quiet Flows the Don, by Mikhail Sholokhov?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work And Quiet Flows the Don, by Mikhail Sholokhov?
Answer: 1957
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work N or M?, by Agatha Christie?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work N or M?, by Agatha Christie?
Answer: 1934
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work We, by Yevgeny Zamyatin?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work We, by Yevgeny Zamyatin?
Answer: 1924
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Judge and His Hangman, by Friedrich Dürrenmatt?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Judge and His Hangman, by Friedrich Dürrenmatt?
Answer: 1961
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Ame ni mo Makezu, by Kenji Miyazawa?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Ame ni mo Makezu, by Kenji Miyazawa?
Answer: 1924
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Under the Dome, by Stephen King?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Under the Dome, by Stephen King?
Answer: 2009
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Atonement, by Ian McEwan?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Atonement, by Ian McEwan?
Answer: 2001
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work 1985, by Anthony Burgess?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work 1985, by Anthony Burgess?
Answer: 1985
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Wall, by Marlen Haushofer?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Wall, by Marlen Haushofer?
Answer: 1980
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Definitely Maybe, by Arkady and Boris Strugatsky?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Definitely Maybe, by Arkady and Boris Strugatsky?
Answer: 1978
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Etiology, Concept and Prophylaxis of Childbed Fever, by Ignaz Semmelweis?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Etiology, Concept and Prophylaxis of Childbed Fever, by Ignaz Semmelweis?
Answer: 1860
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Sweet Taste of Liberty, by W. Caleb McDaniel?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Sweet Taste of Liberty, by W. Caleb McDaniel?
Answer: 2017
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work American Gods, by Neil Gaiman?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work American Gods, by Neil Gaiman?
Answer: 2001
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Walking with the Comrades, by Arundhati Roy?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Walking with the Comrades, by Arundhati Roy?
Answer: 2001
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Other Side, by Alfred Kubin?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Other Side, by Alfred Kubin?
Answer: 1906
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Thirst, by Jo Nesbø?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Thirst, by Jo Nesbø?
Answer: 2009
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work In My Brother's Shadow, by Uwe Timm?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work In My Brother's Shadow, by Uwe Timm?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Pippi Goes on Board, by Astrid Lindgren?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Pippi Goes on Board, by Astrid Lindgren?
Answer: 1968
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Ai no Kusabi, by Rieko Yoshihara?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Ai no Kusabi, by Rieko Yoshihara?
Answer: 1994
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Lo que Natalia no sabe, by Cecilia Curbelo?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Lo que Natalia no sabe, by Cecilia Curbelo?
Answer: 2017
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Second World War, by Winston Churchill?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Second World War, by Winston Churchill?
Answer: 1947
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Himmler's War, by Robert Conroy?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Himmler's War, by Robert Conroy?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work How the Grinch Stole Christmas!, by Dr. Seuss?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work How the Grinch Stole Christmas!, by Dr. Seuss?
Answer: 1957
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Dr. No, by Ian Fleming?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Dr. No, by Ian Fleming?
Answer: 1958
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work My Self Scumbag, by Kimung?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work My Self Scumbag, by Kimung?
Answer: 2009
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Killing Orders: Talat Pasha’s Telegrams and the Armenian Genocide, by Taner Akçam?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Killing Orders: Talat Pasha’s Telegrams and the Armenian Genocide, by Taner Akçam?
Answer: 2012
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Samkshepavedartham, by Clemente Peani?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Samkshepavedartham, by Clemente Peani?
Answer: 200 BC
Question: What was the year of publication of the literary work",-200.0
"What was the year of publication of the literary work Crises of the Republic, by Hannah Arendt?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Crises of the Republic, by Hannah Arendt?
Answer: 1955
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Down at the Dinghy, by J. D. Salinger?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Down at the Dinghy, by J. D. Salinger?
Answer: 1951
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Fried Green Tomatoes at the Whistle Stop Cafe, by Fannie Flagg?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Fried Green Tomatoes at the Whistle Stop Cafe, by Fannie Flagg?
Answer: 1991
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Rainbow Six, by Tom Clancy?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Rainbow Six, by Tom Clancy?
Answer: 1998
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Gallegher and Other Stories, by Richard Harding Davis?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Gallegher and Other Stories, by Richard Harding Davis?
Answer: 1906
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Immoralist, by André Gide?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Immoralist, by André Gide?
Answer: 1902
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Life in India, by John Welsh Dulles?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Life in India, by John Welsh Dulles?
Answer: 1930
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Dune: House Harkonnen, by Brian Herbert?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Dune: House Harkonnen, by Brian Herbert?
Answer: 2006
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Rage, by Bob Woodward?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Rage, by Bob Woodward?
Answer: 2004
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Adventurer, by Mika Waltari?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Adventurer, by Mika Waltari?
Answer: 1959
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Velveteen Rabbit, by Margery Williams?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Velveteen Rabbit, by Margery Williams?
Answer: 1922
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work American Pastoral, by Philip Roth?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work American Pastoral, by Philip Roth?
Answer: 1997
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Holes, by Louis Sachar?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Holes, by Louis Sachar?
Answer: 1998
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Doctor Faustus, by Thomas Mann?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Doctor Faustus, by Thomas Mann?
Answer: 1947
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Cento vedute di Firenze antica, by Corrado Ricci?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Cento vedute di Firenze antica, by Corrado Ricci?
Answer: 1770
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Hobbit, by J. R. R. Tolkien?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Hobbit, by J. R. R. Tolkien?
Answer: 1937
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work The Adventure of the Christmas Pudding, by Agatha Christie?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Adventure of the Christmas Pudding, by Agatha Christie?
Answer: 1936
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Glimpses of Unfamiliar Japan, by Lafcadio Hearn?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Glimpses of Unfamiliar Japan, by Lafcadio Hearn?
Answer: 1894
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Act Without Words II, by Samuel Beckett?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Act Without Words II, by Samuel Beckett?
Answer: 1969
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Possible Minds, by John Brockman?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Possible Minds, by John Brockman?
Answer: 2000
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Toward the African Revolution, by Frantz Fanon?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Toward the African Revolution, by Frantz Fanon?
Answer: 1963
Question: What was the year of publication of the literary work",
"What was the year of publication of the literary work Persia and the Persian Question, by George Curzon, 1st Marquess Curzon of Kedleston?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Persia and the Persian Question, by George Curzon, 1st Marquess Curzon of Kedleston?
Answer: 1919
Question: What was the year of publication of the literary work",
